event_id,fusion_risk_score
EVT-801246188,0.2735504707870739
EVT-986607147,0.2911007396311338
EVT-243502559,0.790072177183376
EVT-225478109,0.20034124129408312
EVT-426105914,0.7980907423595941
EVT-674870403,0.2955648999055454
EVT-132660526,0.7928805512781784
EVT-191824561,0.35988036978644566
EVT-732212779,0.28717301364316433
EVT-797162184,0.2119530358578845
EVT-631903145,0.36097544678960997
EVT-446270886,0.27687472577318006
EVT-694518452,0.31026732389741296
EVT-934168178,0.30078397303276966
EVT-877951101,0.859507726712565
EVT-576019433,0.2743228182704752
EVT-625666983,0.31723535048757256
EVT-505666153,0.24935929221264583
EVT-520294241,0.27376313759504484
EVT-916394238,0.2633424231168089
EVT-523924480,0.30127898024319927
EVT-989650932,0.3261833781922977
EVT-840779207,0.2887496141891467
EVT-717013453,0.8540049739687281
EVT-740949263,0.24259530802843293
EVT-157816664,0.34736317865246924
EVT-510543895,0.24021272278742306
EVT-213439921,0.08023771981402406
EVT-643508973,0.27339683398458886
EVT-989190664,0.22848181595305092
EVT-467705362,0.30458940421047226
EVT-546165070,0.25708160780583567
EVT-967713629,0.3337929233986309
EVT-494915687,0.28953287799280764
EVT-289581387,0.23365457546530796
EVT-773085933,0.3552864226221406
EVT-264336807,0.6917781805556124
EVT-108786240,0.7610134830187856
EVT-254424405,0.7742310474527776
EVT-357645298,0.2529633709729431
EVT-440657305,0.6838717100090772
EVT-705843647,0.8608211135968887
EVT-893659460,0.3610741804121296
EVT-693321560,0.33430746345575535
EVT-110465759,0.27969449879986097
EVT-924118523,0.7978216251198929
EVT-732113442,0.7569120830607864
EVT-127223789,0.2712110239863764
EVT-518934036,0.8281937434319685
EVT-319736667,0.2795083939353467
EVT-946079485,0.29635769338931317
EVT-284117747,0.30160704655561366
EVT-146798966,0.2691185291718654
EVT-281413894,0.37009408684165007
EVT-597286042,0.694061923223977
EVT-127690151,0.3439984831972501
EVT-864247402,0.2810706506071754
EVT-468601933,0.4884432751308201
EVT-421592688,0.332101214374667
EVT-295155560,0.2883377773600561
EVT-559685226,0.8471971266652782
EVT-326434564,0.6482842487197908
EVT-448161874,0.2833699299676009
EVT-739047191,0.29708498566564345
EVT-110762660,0.2085092750316131
EVT-354521270,0.2449453963481863
EVT-805140803,0.3269259964483789
EVT-603178577,0.2787157814308473
EVT-317419496,0.1892650645431513
EVT-405323096,0.6529567463892081
EVT-391379315,0.3153383727675746
EVT-361501518,0.7852570591048991
EVT-690132262,0.2936019443913752
EVT-429943464,0.7685164588332756
EVT-908095851,0.3437298065983019
EVT-214983859,0.40215473860505824
EVT-261975238,0.8058301485441244
EVT-870674480,0.665572587985771
EVT-838379299,0.2819721213874546
EVT-264686843,0.3292867635765369
EVT-397555144,0.37252455985687793
EVT-346070400,0.513728808122877
EVT-190162012,0.2428374136166197
EVT-172152543,0.6517820121738619
EVT-925963787,0.3441081911061545
EVT-862693298,0.31534159215342383
EVT-177686238,0.3086429235231904
EVT-526456653,0.3154352532727267
EVT-110519553,0.3665710610024609
EVT-790456042,0.31434137119664785
EVT-177878422,0.2781813304243622
EVT-298587534,0.3824115424229063
EVT-135226821,0.7063232727152993
EVT-355151872,0.2947929043901056
EVT-921273439,0.7281000206626989
EVT-804846514,0.3377420477671561
EVT-118294088,0.2256711127036987
EVT-735900783,0.2347100601274878
EVT-117311117,0.23536497110403015
EVT-642182531,0.538964236596738
EVT-618510637,0.34616900414628116
EVT-581955096,0.3330822394387132
EVT-852016304,0.23919285049364203
EVT-851786991,0.38279766760999223
EVT-297268428,0.4943665361055744
EVT-987310194,0.2546486506392902
EVT-169669368,0.37802908876511276
EVT-751389216,0.4052512756884189
EVT-204886284,0.33839587712827096
EVT-692211894,0.31207776899252543
EVT-555414059,0.17774403323587673
EVT-454644703,0.22943981144069278
EVT-102183768,0.32693316622953306
EVT-413684814,0.7398510410203454
EVT-934042365,0.7259781791285111
EVT-458440122,0.27312843631108374
EVT-395055435,0.2655165778714149
EVT-927616644,0.2994477078180854
EVT-916751852,0.2746087760929009
EVT-432337940,0.25443091740869744
EVT-847123059,0.7314500460015695
EVT-279097259,0.44368935576037605
EVT-947529178,0.2527430902803239
EVT-961289522,0.3247345898501776
EVT-724271666,0.349449851641798
EVT-287454722,0.2692895742876644
EVT-738792962,0.29275342226688106
EVT-317080732,0.2825094970965849
EVT-285550501,0.7134136718585045
EVT-667962414,0.2834141738609339
EVT-559278530,0.2600457678064359
EVT-175822491,0.3338476350596407
EVT-523149190,0.6820416796785254
EVT-219782567,0.681192952552844
EVT-442446547,0.19180542104157167
EVT-127590260,0.22646337710356723
EVT-645769589,0.3189137457504457
EVT-474721775,0.7906577992623484
EVT-904296957,0.2537900835468983
EVT-427116940,0.33487415325836206
EVT-763214879,0.20023068815472772
EVT-191554037,0.4159805162898691
EVT-905994798,0.33564771889568434
EVT-355217072,0.2882395036193487
EVT-420539567,0.23534286480584116
EVT-277983861,0.732397218711787
EVT-129862551,0.29807775356783706
EVT-980528928,0.2637670043445801
EVT-791684646,0.14254614843347055
EVT-433247223,0.7274595097064889
EVT-819202872,0.22710027912097172
EVT-536385452,0.2375885571042625
EVT-471700554,0.29917243264379983
EVT-664773350,0.29563443431332287
EVT-276408190,0.25918879253136534
EVT-156778205,0.22643477906437673
EVT-637562195,0.34433824253366524
EVT-355771373,0.294502377960702
EVT-644841865,0.4476316073787687
EVT-324532525,0.2766974982464616
EVT-416652978,0.3702295067843808
EVT-146961437,0.3229735439220434
EVT-553489686,0.32638067215764016
EVT-247435770,0.3056272764888073
EVT-558321195,0.2542200496474893
EVT-270329440,0.27315700890201666
EVT-494837627,0.25447214778889365
EVT-768946588,0.26325072075159
EVT-167472959,0.7308085422442929
EVT-150423606,0.7189053812604975
EVT-194651525,0.24726709196233937
EVT-576789934,0.4537687730565594
EVT-595963668,0.3449326063774435
EVT-621839258,0.20381925642966528
EVT-686751762,0.25179907563555853
EVT-462918424,0.29612182382666424
EVT-219498262,0.3107426785359025
EVT-419205511,0.2955735157176608
EVT-446937918,0.7785345858872401
EVT-159454883,0.3119974683032009
EVT-876634183,0.294706932786544
EVT-790331219,0.3217750932575377
EVT-770679394,0.2736680404900287
EVT-521979458,0.25266374707546907
EVT-865870409,0.7062306830619385
EVT-302745345,0.3209969397122025
EVT-422058234,0.2438288961475349
EVT-258489868,0.3991983744873798
EVT-532625726,0.22215399186809823
EVT-380120686,0.2509169793546653
EVT-304928323,0.19491476246606249
EVT-955257867,0.8220209339629904
EVT-122063364,0.38237673054775073
EVT-622772469,0.3282538530925604
EVT-511672944,0.24448978618131612
EVT-526231542,0.7121758921527989
EVT-237754448,0.18998904904495
EVT-514056536,0.1914011799346376
EVT-102565648,0.400008483348114
EVT-460965515,0.3028039967009133
EVT-524656017,0.40846376501137194
EVT-181686842,0.2720760023894503
EVT-417146826,0.32268749447656564
EVT-192730404,0.249554880723635
EVT-256889510,0.25025269818660706
EVT-388513187,0.8058764007371785
EVT-269941249,0.852228678615949
EVT-581620680,0.39404553634374345
EVT-530838471,0.34503508557150364
EVT-667485800,0.3474171536093385
EVT-595750279,0.313196423541617
EVT-815820757,0.2445485418457649
EVT-670737635,0.31053025085398295
EVT-342705472,0.25402852036646595
EVT-368976285,0.2612071411900452
EVT-908891712,0.2938859290825425
EVT-959425298,0.3303632851560492
EVT-230497111,0.8458931545044687
EVT-912922348,0.29276009430716704
EVT-562313216,0.8641575965055197
EVT-295033276,0.34068652676789807
EVT-990303744,0.2892315309630304
EVT-217323980,0.6787032444774685
EVT-475942614,0.40865866188706745
EVT-768420041,0.3556282063238007
EVT-208003812,0.29778060359605263
EVT-839891735,0.29706831818322654
EVT-585226199,0.18927008579530058
EVT-319288469,0.2426881427247542
EVT-107216484,0.32324625247154226
EVT-975307502,0.38877126414856267
EVT-903489177,0.4002763907944865
EVT-847539159,0.34378304252662806
EVT-768359849,0.20964053400598484
EVT-547264502,0.17641761749164875
EVT-187251685,0.700956633775214
EVT-742087380,0.3920729103223788
EVT-456054270,0.4260022149905757
EVT-407759227,0.335393548079834
EVT-805272780,0.7293045731017445
EVT-854922958,0.3189021796998673
EVT-490971841,0.7497765663551585
EVT-421999704,0.23205818182644203
EVT-112587960,0.34800703558752283
EVT-477712312,0.28809711077075
EVT-427968779,0.6108255543863671
EVT-986579009,0.31866644170747244
EVT-422588758,0.32119233408421954
EVT-532826733,0.3323194603761798
EVT-700036446,0.28442898739035605
EVT-949342459,0.34624608982062827
EVT-319968156,0.34508394073214077
EVT-238085090,0.35180385967025735
EVT-432279475,0.3305706684822218
EVT-709802418,0.7547199479535622
EVT-645409075,0.2784365308283947
EVT-966685532,0.39488109863507465
EVT-349365766,0.28079222000012155
EVT-722378274,0.2685238289778451
EVT-497148221,0.17479729912811667
EVT-103167196,0.8968919235480146
EVT-730022039,0.3220698892742036
EVT-717179463,0.6700169230209252
EVT-660817962,0.6512731046553901
EVT-102258893,0.27625688792278963
EVT-176959610,0.3356757994666894
EVT-156719037,0.29508179688712205
EVT-526240709,0.25552010452098267
EVT-799788642,0.7373890438634997
EVT-519369878,0.27517779234006917
EVT-646678088,0.7365405840958036
EVT-613140916,0.8022370084370388
EVT-137988140,0.2578259195566803
EVT-584303358,0.2833812577818451
EVT-244220086,0.29349606710213644
EVT-429010237,0.35002631103948345
EVT-820103563,0.21637617679976107
EVT-133633771,0.3278352099963388
EVT-685867249,0.7471137978502097
EVT-877378329,0.25669213818627623
EVT-884346352,0.4061455316374345
EVT-188937983,0.35975406191142534
EVT-111628232,0.28122298912746235
EVT-946487072,0.7217759282843914
EVT-711441193,0.3167847628505839
EVT-228506668,0.27177098679343326
EVT-636240880,0.357519703153395
EVT-817170719,0.36517567482556357
EVT-659010053,0.4716831946086841
EVT-184135959,0.7318279939495987
EVT-223679524,0.3890306400025477
EVT-464224262,0.3284127036865507
EVT-742878337,0.2414355935924672
EVT-122839792,0.33445315423526234
EVT-128410705,0.8047898943764676
EVT-799291256,0.276469556003387
EVT-111205863,0.2908699040507861
EVT-186273697,0.21341241651536658
EVT-190998895,0.32086603734707003
EVT-102356689,0.8336466317011584
EVT-374655305,0.25623158112237726
EVT-964734046,0.27008662437331726
EVT-544553092,0.23849663593018972
EVT-651918081,0.3035778178467108
EVT-304252670,0.406735534008382
EVT-493204866,0.2770915950333884
EVT-353444171,0.1796181103175723
EVT-608132223,0.32019684667947496
EVT-639138263,0.20490936398226625
EVT-566481558,0.26016202127510557
EVT-260596138,0.2573461878796727
EVT-520472452,0.32650625254138527
EVT-719405116,0.34856393277103004
EVT-624352591,0.28255018746399996
EVT-177630308,0.3476559666753736
EVT-538858470,0.2792644488232168
EVT-528139377,0.3602270055088839
EVT-412103914,0.2763361315783109
EVT-844761271,0.3509792039465198
EVT-199628079,0.7372864822626771
EVT-424396479,0.34712542477726244
EVT-883543693,0.24441366799059122
EVT-507189858,0.30401089781982976
EVT-181706895,0.350813665214014
EVT-325798073,0.20766591592388706
EVT-378368893,0.7555512317920345
EVT-239301251,0.15560185850926178
EVT-837952601,0.5892959076778728
EVT-698871079,0.32168828861159593
EVT-782824833,0.21210543306105772
EVT-351875267,0.2659096847335761
EVT-125703216,0.23618343803026876
EVT-774368010,0.3310035125647362
EVT-926749989,0.24759463314590913
EVT-759941080,0.2056295117695213
EVT-606205336,0.29232139702089394
EVT-382205962,0.355607882455049
EVT-331178620,0.35204107432334525
EVT-347589875,0.7491608150106572
EVT-196374018,0.23759423409084293
EVT-670181631,0.32170660907821685
EVT-181230997,0.27778161256389045
EVT-337095206,0.28479901548248215
EVT-974151024,0.798890121818532
EVT-374943190,0.30652415684999723
EVT-812222370,0.8279100783577272
EVT-808773335,0.7292562569785478
EVT-547187509,0.31298654934857956
EVT-478609510,0.33584872340117
EVT-393241640,0.7011640812643216
EVT-304755066,0.28286668041523455
EVT-980708255,0.15903845267909292
EVT-164981109,0.6932357750576383
EVT-975185758,0.7503378219405231
EVT-116666983,0.24805803755001618
EVT-432863475,0.25807753109132764
EVT-675435566,0.32301519801421164
EVT-283682555,0.8026539603153661
EVT-860118926,0.3212082122671031
EVT-301799373,0.30219947237356354
EVT-921843888,0.23222184995601974
EVT-881826774,0.7648208276246261
EVT-159699293,0.7820704463698502
EVT-867767911,0.27695642010011395
EVT-567003003,0.22700949953993466
EVT-813700467,0.8178852665732149
EVT-608564512,0.8238663020630252
EVT-350275352,0.2786233655318311
EVT-538500406,0.3259151276145165
EVT-664972763,0.22172686564117333
EVT-697928931,0.2685483006519406
EVT-169179512,0.29906821926172256
EVT-421954941,0.2008720842716569
EVT-231169925,0.3089602475648731
EVT-781486756,0.8229135822783991
EVT-367317584,0.264465745420011
EVT-996907993,0.31447747628890604
EVT-890530801,0.28758547067512114
EVT-110065859,0.3027417158558513
EVT-458077714,0.379889358062451
EVT-544996186,0.3291094726609176
EVT-645718379,0.36301175462219937
EVT-103288107,0.27621703028782835
EVT-624742471,0.8505303769782927
EVT-630583649,0.3852715241428534
EVT-548748019,0.67884348663058
EVT-157726069,0.7186614146437995
EVT-354406976,0.7303131132615935
EVT-724733699,0.317622619349689
EVT-748401577,0.3092930690371356
EVT-305422841,0.6618431035144345
EVT-444435114,0.3282980774848047
EVT-432887103,0.3338640741137343
EVT-813737897,0.9092536647163105
EVT-491470965,0.3260119184838444
EVT-950439434,0.37949973579922647
EVT-983915129,0.2855557005307993
EVT-741541414,0.25249022247201414
EVT-792035244,0.38786243726095726
EVT-320330020,0.33043915216033787
EVT-488200409,0.26476586870803753
EVT-397563102,0.6017433072391809
EVT-800059026,0.30214681984031755
EVT-741481323,0.20348424116147423
EVT-541751964,0.23906980355532612
EVT-687044137,0.7432297551081277
EVT-782278897,0.29678490242293337
EVT-911576146,0.326641706750889
EVT-446214967,0.23025424553492646
EVT-719266684,0.2184405784553047
EVT-128975448,0.3627162131423819
EVT-176733014,0.28372741382118705
EVT-794208324,0.6170294605756879
EVT-671279306,0.24899918566040838
EVT-722436759,0.31584622482835495
EVT-648311594,0.2920230800115401
EVT-990394053,0.21093744925998023
EVT-229299044,0.28359067258145687
EVT-516604957,0.7882281789876168
EVT-257398230,0.3531170106960852
EVT-734496983,0.24785793673847767
EVT-770019582,0.24882566276922058
EVT-307264929,0.7332803473304157
EVT-166855782,0.20853137181671605
EVT-192994992,0.23971268054549802
EVT-277643638,0.2366803963975967
EVT-607381820,0.3987839641660744
EVT-247167085,0.18932360407838003
EVT-777295678,0.7505228058213531
EVT-710565215,0.279643588196956
EVT-945109335,0.2516210071666056
EVT-327300409,0.3417102862819859
EVT-632580847,0.724953404535119
EVT-586965131,0.2943140717954298
EVT-166661617,0.3229160282051376
EVT-247479584,0.25633416887254373
EVT-267494311,0.25512277449139903
EVT-729672987,0.3348014356597515
EVT-459751921,0.7837543477811368
EVT-585803546,0.2841222525126418
EVT-447120810,0.7879540864281247
EVT-968481114,0.34152660913522087
EVT-927486146,0.3324823721712286
EVT-256980847,0.36752077812709244
EVT-125893442,0.18621776223207515
EVT-318121572,0.28665136243309036
EVT-429132472,0.26640686497821153
EVT-481465075,0.3238356665779498
EVT-660298097,0.2887945656475776
EVT-927679528,0.35064131874221405
EVT-845564811,0.7273748838136579
EVT-543221904,0.3779542257723278
EVT-882425891,0.3433273259053835
EVT-142771473,0.2662316534527301
EVT-216154586,0.6904754529228934
EVT-984537382,0.2635468645857222
EVT-900657374,0.3269979591762452
EVT-629212568,0.7290268647846571
EVT-765250365,0.7598847131069881
EVT-308886278,0.23959118825242706
EVT-845973099,0.3250774363648803
EVT-822393448,0.17576969326235417
EVT-496331621,0.3248957321133909
EVT-503050706,0.4318998841776218
EVT-740788959,0.2869835739965843
EVT-555588793,0.27640871348326385
EVT-985962700,0.3500907664831979
EVT-185513181,0.2619288762458847
EVT-965151961,0.3035945027223668
EVT-517349732,0.8436094617239651
EVT-120103262,0.7189749512088215
EVT-661073963,0.2871498394469445
EVT-501185999,0.3614230655337855
EVT-532590802,0.2233161395214489
EVT-332538460,0.31991027105780495
EVT-838807565,0.3175252645317236
EVT-609210143,0.7806427035124376
EVT-936815574,0.7833751143798202
EVT-606904927,0.6072412463060461
EVT-252891858,0.7754144904523677
EVT-666916162,0.1975165111354096
EVT-386299084,0.23769410817953193
EVT-807768972,0.736159655834276
EVT-642151805,0.3080811582628991
EVT-398144067,0.26718073570552464
EVT-102393756,0.22490853940429015
EVT-915589492,0.36389440026507314
EVT-210230012,0.3032541760490448
EVT-226447779,0.40444450997138115
EVT-856262809,0.2462733691010682
EVT-914779156,0.3714157139964463
EVT-302179766,0.6921447655350812
EVT-892415825,0.27394793928986905
EVT-471406458,0.32757340581271893
EVT-890590399,0.1768295349816315
EVT-416562272,0.27179345016396717
EVT-312735963,0.3032995730128744
EVT-596104003,0.7555471520941912
EVT-822288306,0.408749291036807
EVT-941973703,0.35004639114386094
EVT-615492276,0.8513377483865237
EVT-115375790,0.3659233167002157
EVT-713532549,0.3771693841607913
EVT-840590693,0.37659679430373716
EVT-171965948,0.7285215924034003
EVT-840448554,0.2583656157710636
EVT-317689220,0.30004844491700916
EVT-406247642,0.3164187006297478
EVT-592126979,0.8160268837579732
EVT-923960228,0.81602053784663
EVT-848057398,0.28574749901716534
EVT-601409033,0.7749199198403551
EVT-329434564,0.17913445201276307
EVT-436353018,0.3636716530871462
EVT-252920908,0.82079093541771
EVT-456448589,0.40059928815935075
EVT-646178609,0.27644597910660257
EVT-998739498,0.2678802048622451
EVT-185629340,0.3159414271215682
EVT-367166843,0.7716835491202431
EVT-958204372,0.39758849919455125
EVT-606914691,0.6962343393909278
EVT-562413455,0.31683822201831385
EVT-291983510,0.24993957981298306
EVT-161840373,0.6746601208022172
EVT-144794978,0.7892469386332515
EVT-289873658,0.3165416248957753
EVT-803778056,0.3816656847028831
EVT-385892365,0.2726629604628617
EVT-886242678,0.2906816532780457
EVT-913270319,0.36163534796363744
EVT-929424489,0.2657647716827158
EVT-648107410,0.30385768439185884
EVT-186676805,0.3146889666871642
EVT-831564201,0.3231253635198522
EVT-315210725,0.26766041172142174
EVT-763627805,0.8323499618115487
EVT-835321598,0.3232815329129994
EVT-170052906,0.2688648371850944
EVT-962263842,0.8987914334505722
EVT-552395920,0.7886933355296989
EVT-662298870,0.3654415573215997
EVT-660536711,0.1583462824475533
EVT-854924292,0.32533332284900285
EVT-826329153,0.2558446582174668
EVT-640203151,0.3056182378407504
EVT-543682987,0.28264727983727933
EVT-226616556,0.21354033828426625
EVT-637706077,0.300449613716292
EVT-424720376,0.6822019276364734
EVT-873995307,0.2733984298761432
EVT-140934593,0.7040300898080343
EVT-805013201,0.7678713359481065
EVT-292428779,0.7778597875852464
EVT-632633862,0.33829526690834383
EVT-633055678,0.7763280502748338
EVT-409811855,0.334439989481109
EVT-492266444,0.29380334459266944
EVT-340512402,0.7891613717186489
EVT-819767348,0.3911244341349989
EVT-551342795,0.32336696801166703
EVT-512362570,0.41344959044194884
EVT-910888356,0.7973148078037492
EVT-991295093,0.20948388646755478
EVT-500251354,0.3044033627530874
EVT-139510646,0.7990008513406255
EVT-524180420,0.2974805140560273
EVT-546410225,0.3162939172538938
EVT-810228545,0.27163621014638906
EVT-556963644,0.8312763364199958
EVT-147532178,0.2980063176628085
EVT-258724767,0.30588601103265145
EVT-457630351,0.2760515394693846
EVT-657695661,0.8781074281502779
EVT-490794915,0.3802625466720536
EVT-598313546,0.22366970457257826
EVT-956939416,0.26654245463845155
EVT-589205772,0.28497938486215935
EVT-183103212,0.31392659516290344
EVT-801119162,0.31781084822848693
EVT-237013895,0.7614807581572334
EVT-949094482,0.3258647093951431
EVT-537954791,0.2567379759585985
EVT-907355000,0.3096583461598434
EVT-838427739,0.2730836112852193
EVT-497654923,0.30657814817557577
EVT-329612859,0.34947812535225964
EVT-740865864,0.36486277079337126
EVT-856277589,0.6323583144972488
EVT-639090038,0.34414356172023636
EVT-470487138,0.27038292839750694
EVT-248136728,0.261078748841549
EVT-820721300,0.3159170440695812
EVT-154963189,0.2863846366434776
EVT-874041926,0.30765016869115097
EVT-816359671,0.36052122273313575
EVT-426629880,0.3690936729960952
EVT-248930223,0.36846853399712504
EVT-116971998,0.37956929789350524
EVT-528406783,0.3110553807370053
EVT-816640107,0.8123327987936639
EVT-293525799,0.813639811471158
EVT-417353098,0.12646820334701397
EVT-893738555,0.3238638238508375
EVT-769769379,0.3214940354258392
EVT-831438580,0.3671705992868042
EVT-584932679,0.3457553590322044
EVT-797328331,0.28373712184448907
EVT-622412534,0.3200497450064829
EVT-558926770,0.3554806030601625
EVT-103802256,0.19684577985449853
EVT-477251187,0.7536059868906387
EVT-544381564,0.17638333295094824
EVT-797349663,0.7747354718366926
EVT-397470789,0.23736022561561726
EVT-149858822,0.6248724882189942
EVT-881668324,0.30826337732386194
EVT-438631608,0.34592524627238685
EVT-154815706,0.3354491487541064
EVT-822272734,0.17740766557633583
EVT-327706890,0.18422265568615095
EVT-293601217,0.8087733326828281
EVT-522868137,0.7995567879381402
EVT-661695781,0.2185155983648726
EVT-145176509,0.7883010099584211
EVT-485727936,0.2687446851047347
EVT-993561252,0.3188104964213911
EVT-392605919,0.21645004347607794
EVT-943183633,0.8066597197909131
EVT-559810298,0.26043668014968774
EVT-762421897,0.30569829600651904
EVT-642902965,0.7681405979993773
EVT-133808257,0.35923275183585107
EVT-471615281,0.29977986031275605
EVT-997280087,0.39700010041508016
EVT-261824644,0.2773643167544791
EVT-637391017,0.3290875139003039
EVT-526099458,0.8245116404936026
EVT-470538201,0.25795681583847896
EVT-460261409,0.28449910016046953
EVT-652172993,0.2237156396910316
EVT-136562536,0.27769009139456247
EVT-644172242,0.2598872120280048
EVT-902124341,0.3694491717298943
EVT-177688360,0.2886953451816333
EVT-917331815,0.32313390063403025
EVT-259712297,0.3107682823774433
EVT-814527384,0.7721087257434827
EVT-632634096,0.23572206639427004
EVT-934602825,0.5683549519370246
EVT-289426737,0.27817714478814115
EVT-446274302,0.3319548738903939
EVT-753714198,0.7756224240987684
EVT-947482587,0.8049264327178975
EVT-348163448,0.2796894699033123
EVT-198289464,0.46780856637281537
EVT-806969438,0.3960172959166765
EVT-506834754,0.13516297782696973
EVT-601246907,0.3333141759216883
EVT-526475207,0.7173952064802409
EVT-765545479,0.27313366730524075
EVT-494651160,0.347148076775474
EVT-132532705,0.32257824072484637
EVT-151023219,0.29927088629905024
EVT-602154606,0.22387303155016536
EVT-459440448,0.28957264219044243
EVT-381941331,0.23426732707710907
EVT-594198261,0.15399000138133143
EVT-842292729,0.3136529014004341
EVT-149252848,0.2957623759172697
EVT-132911084,0.7545122380904831
EVT-860508177,0.31095791411578805
EVT-442750681,0.8250178902351676
EVT-906872394,0.3464348484120263
EVT-576411816,0.3335866780853419
EVT-537615440,0.18079287198620816
EVT-142067574,0.27311158988683776
EVT-347775342,0.4462019555145904
EVT-997798716,0.6872047821151084
EVT-171619494,0.3148735541105897
EVT-990688034,0.3961098714139111
EVT-150847775,0.3634231713510551
EVT-333617676,0.7050044608373707
EVT-124426494,0.7836060234750711
EVT-418822223,0.2819094580079646
EVT-609038515,0.3472761229673698
EVT-556645582,0.23121065258581588
EVT-348111062,0.7030275935619471
EVT-140113250,0.3872635819813412
EVT-755874635,0.23568564588101223
EVT-750940468,0.24495688596471846
EVT-247394372,0.2819036612320699
EVT-631740916,0.6979637967595657
EVT-110390458,0.30510054481404275
EVT-950027394,0.2704572477070446
EVT-112421893,0.31654797159298975
EVT-473274537,0.22198850737208511
EVT-625216455,0.2592306014332761
EVT-737600489,0.31089132389982976
EVT-317915519,0.3518918935016143
EVT-432408241,0.7269848130659091
EVT-347120408,0.2264888129059993
EVT-754044454,0.2163211291714322
EVT-144305152,0.7727716968526404
EVT-927171136,0.286594304787614
EVT-733078247,0.33746910530007507
EVT-341232167,0.2166278877151048
EVT-166201138,0.2333324988511337
EVT-404189105,0.24962573452827724
EVT-228031216,0.22955276060196672
EVT-160017729,0.27809530558957274
EVT-461810377,0.6097603581577404
EVT-804306343,0.35781635039663007
EVT-995597958,0.36452225492988877
EVT-750607694,0.7474522202409855
EVT-434365980,0.31785316788131174
EVT-230386018,0.23919324360560673
EVT-885424327,0.3751365152663055
EVT-831690197,0.24654180355276487
EVT-806272919,0.38231125460984106
EVT-203522240,0.4591167565386983
EVT-603153199,0.1993425174627747
EVT-252282088,0.27520435078956446
EVT-934809150,0.7966180757598864
EVT-345333934,0.27031843258653354
EVT-487259625,0.3057265174804899
EVT-257225674,0.2819385335798425
EVT-483879111,0.7761062792935638
EVT-157245806,0.25431436741757235
EVT-532730184,0.7257987516288535
EVT-687567442,0.4151472040316275
EVT-554803724,0.3083869883090631
EVT-317946251,0.17676718661428628
EVT-385812996,0.3450836504731521
EVT-815654482,0.27257811425630496
EVT-202328688,0.26788232621632024
EVT-359448654,0.2533136482498578
EVT-165383557,0.32110118142378835
EVT-661825145,0.32426955650276923
EVT-683724593,0.2731458119069153
EVT-908761879,0.26667636165636655
EVT-906708102,0.16230354950526063
EVT-407278544,0.269276856121182
EVT-892139519,0.283017834519319
EVT-821981348,0.24525715231808315
EVT-131755793,0.33435305531106624
EVT-371623635,0.7822344958528842
EVT-338751221,0.4476316737485085
EVT-253804956,0.6694334322937576
EVT-878329565,0.27480092513207954
EVT-835994616,0.7930845640093172
EVT-604681488,0.3860606468998563
EVT-210384835,0.2123208558539214
EVT-105390538,0.3526388107768405
EVT-534525831,0.31746075782586813
EVT-623559202,0.7723709798746549
EVT-151066037,0.32125973810117725
EVT-406791977,0.4267625966701042
EVT-627230821,0.28901045018574606
EVT-367526601,0.30858785948507433
EVT-188594939,0.7976615540446232
EVT-112119504,0.31174884539007
EVT-136971510,0.8290487011115819
EVT-285317471,0.27840587951568285
EVT-803492682,0.1393581232725538
EVT-402105470,0.6651167579973248
EVT-852521506,0.24334143712219597
EVT-665659606,0.917422767882363
EVT-748631566,0.2522001700726513
EVT-444961296,0.28670324749566495
EVT-725508544,0.2922503822076281
EVT-965567336,0.4001729972344364
EVT-570801953,0.3616135534972313
EVT-100671300,0.2945790560968136
EVT-459432858,0.2681094248422508
EVT-912240389,0.30158402021511915
EVT-824188555,0.6923052348734002
EVT-246562146,0.22580683483855737
EVT-689313600,0.2837118013525135
EVT-917256564,0.7128525067354836
EVT-853900002,0.2759989497596305
EVT-769950192,0.29473269228062693
EVT-808393713,0.28738089445554144
EVT-928782928,0.3050704368803664
EVT-869643976,0.4552281684064713
EVT-780441111,0.29806120500901917
EVT-854593364,0.18848735871540903
EVT-349620508,0.2968956059307175
EVT-521345506,0.27953172737490534
EVT-525597990,0.28125692056693236
EVT-517871227,0.2702217254976841
EVT-395669791,0.29578280313258887
EVT-696366375,0.8712928388452679
EVT-344850461,0.34858235547012506
EVT-350982174,0.513444062405963
EVT-304869631,0.26421904465280094
EVT-922131962,0.31272743470037306
EVT-430409323,0.3992190584732643
EVT-679021998,0.4123830546950775
EVT-900953078,0.16400946851332796
EVT-215194692,0.34006698468002744
EVT-108970953,0.8096117652164205
EVT-898650615,0.24172290198340082
EVT-818584845,0.28689533582182064
EVT-385073294,0.7400902542757644
EVT-667343503,0.23068336288890626
EVT-829629294,0.30628280702778565
EVT-306264780,0.7437085108718982
EVT-271276556,0.7715782661903816
EVT-664262789,0.2770384236358719
EVT-906766652,0.3072710903512681
EVT-795874925,0.2902556357172106
EVT-150769119,0.7220500594927388
EVT-297493867,0.14968053076245072
EVT-755939583,0.26652277632908195
EVT-414979446,0.284992009232871
EVT-449686053,0.29430119977206054
EVT-923690812,0.3112493384061704
EVT-523237309,0.5877748087995627
EVT-729354926,0.2946177298874669
EVT-866200218,0.6700062844137109
EVT-261221005,0.29013679266172415
EVT-874025929,0.3381991299013842
EVT-985763529,0.3088812029066058
EVT-346906126,0.38502402336184444
